ds,AA,AAPL,AIG,AMGN,AMZN,AXP,BA,BAC,C,CAT,CRM,CSCO,CVX,DD,DIS,GE,GS,HD,HON,HPQ,IBM,INTC,IP,JNJ,JPM,KO,MCD,MMM,MO,MRK,MSFT,NKE,NVDA,PFE,PG,SHW,T,TRV,UNH,VZ,WMT,XOM
2017-12-01,-0.13519796615958204,-0.06946069460073905,-0.07919008303467083,-0.09657946408078186,-0.0496089202814512,-0.043267685475348094,-0.04839144305038052,-0.07210493169842662,-0.08214573321601053,-0.07928537408311577,-0.06107336985918129,-0.07231143598515535,-0.06358125833187372,-0.04602304876613301,-0.05986879463912507,-0.07016489669914917,-0.07404569077391576,-0.040511978293944206,-0.027161927221287154,-0.09658974669136838,-0.06357568946133019,-0.07784651802220055,-0.0856166658158022,-0.03926902864005141,-0.04668531216564697,-0.04414882056597267,-0.03396562697787487,-0.034885737603320734,-0.053590685218498586,-0.04803696246893551,-0.06768516849869548,-0.05990728300073568,-0.050001993548451786,-0.05743145299597214,-0.04338140753033258,-0.056308581526505426,-0.046916841380837106,-0.05647616703386054,-0.0309565669889172,-0.06851746011207573,-0.05104676013332881,-0.050532237285214276
2018-01-01,-0.13804983417404793,-0.06500363254816861,-0.07997946714779769,-0.09576052022301493,-0.044542387742529825,-0.04366061804606516,-0.04566621159258986,-0.07045544265223751,-0.08250109225896764,-0.07696713445688508,-0.06137006095667835,-0.07174763187596934,-0.06297026239206255,-0.038052331414212555,-0.059660390883833424,-0.06983495974191592,-0.0740475691751645,-0.04042025803052997,-0.02787474435507809,-0.09792048672791971,-0.06302146322198783,-0.0763209165602565,-0.08479589326127063,-0.03731908728578595,-0.04715953248696856,-0.040762433884120514,-0.0346884268362056,-0.03652477612674358,-0.05157744210532125,-0.04871375789729214,-0.06744476979608215,-0.05804956446759212,-0.05301411019852444,-0.057449140859293646,-0.043000731711084386,-0.05735845111197966,-0.04593332751667111,-0.05683414786222941,-0.032904988006279445,-0.06296015393397603,-0.05008577281366274,-0.05094811953485818
2018-03-01,-0.1419658499914591,-0.06785174070503062,-0.07663367562992704,-0.09393033467819857,-0.042641838635409046,-0.032652231465881865,-0.04378719621623666,-0.06091602041381954,-0.0760108947826489,-0.0669589067574306,-0.06245572339492899,-0.06522286959576754,-0.06464569762797333,-0.03613541465837887,-0.05629103139281073,-0.07640563897904294,-0.06609355539609996,-0.04406418924713655,-0.03580011799796728,-0.09064399285474163,-0.06436673297293,-0.06339638021995907,-0.08538328224421977,-0.03877430621524358,-0.041128080999101396,-0.04467910102140628,-0.03994453979791307,-0.04183699068686383,-0.058804613898560454,-0.051275331596715566,-0.06542407921278341,-0.06261211162860786,-0.05949878350102082,-0.05518595244407608,-0.046148545969841824,-0.060914467856518086,-0.04317500744082194,-0.0634378726023629,-0.03573984732308988,-0.06732742230387675,-0.05180554794790567,-0.04686797326877718
2018-04-01,-0.13850380404228604,-0.06859234326970588,-0.07777713399083862,-0.09626856098804297,-0.043617744214164714,-0.042164093551832475,-0.05149380983883944,-0.06827102020720445,-0.08015271983114138,-0.06729963508554394,-0.061414814674496256,-0.06026807977635799,-0.06366366731798297,-0.04526674065720341,-0.057239628957018285,-0.07640885912858485,-0.06700836235253341,-0.04440238631359611,-0.04041816233029875,-0.08287124821341676,-0.06608890223498205,-0.060158166104013026,-0.09025699453966486,-0.038642061249455635,-0.04260375384300565,-0.04051999206011717,-0.03799980864008565,-0.0443852832298142,-0.05243066275630768,-0.05034543898675474,-0.06161652895513008,-0.0638579473683165,-0.04901043664061349,-0.05619054590142486,-0.044091884878978506,-0.0629366306337085,-0.04403068284389511,-0.06364424073498219,-0.04165061154848603,-0.0668202537462188,-0.05178329384321956,-0.047358463605309195
2018-05-01,-0.1357235006044432,-0.06917028990871157,-0.077630397706604,-0.09527969628990873,-0.04467754811094851,-0.031439430505425366,-0.049765125471968256,-0.0674939355036201,-0.08080633672516978,-0.06878799491902438,-0.06279342257936513,-0.06089570250110378,-0.0685609759025712,-0.041300754048647234,-0.05828434685222761,-0.0751642083691539,-0.06974931283975072,-0.03735804010061346,-0.038748258856645366,-0.08501234527490341,-0.06756848021833718,-0.061540573880667346,-0.09034315685727505,-0.038615301969505626,-0.04413321990177051,-0.0406541342735642,-0.03981418402663066,-0.04612368997835644,-0.05878514705016165,-0.05184195339753532,-0.062139579145799206,-0.06254365518563017,-0.048491454354996376,-0.054627273586902225,-0.04712781535111021,-0.06478897564615918,-0.04479409826682038,-0.05968777098490233,-0.0371109897568083,-0.06696538342443431,-0.05122183197360371,-0.045279543836078864
2018-06-01,-0.13551735527700723,-0.06963282484149826,-0.08036752716804929,-0.09417113178508606,-0.044042098110010724,-0.03131600594342108,-0.04766968801343772,-0.06937549707607989,-0.08184514996309197,-0.06691536384096869,-0.060851961431129524,-0.06213377814159525,-0.06073993215059747,-0.04020780305838817,-0.05894402144705561,-0.07533937612007112,-0.07258205106692661,-0.03824786252431031,-0.03903091385588432,-0.08467662300157482,-0.06692154054323508,-0.061244065952671664,-0.08832070146735436,-0.04947090943205357,-0.0457451485695227,-0.04106308121495917,-0.04175399969887491,-0.046195658166611774,-0.05960656185802536,-0.0527686246600081,-0.04206550668557263,-0.061953961561797465,-0.046806337834623464,-0.055814534104489194,-0.04637811130352134,-0.06327868760254174,-0.04629017642128513,-0.06034063466002349,-0.03870732926164368,-0.0673300744602839,-0.05746361709065285,-0.04480717965600904
2018-07-01,-0.1332593830593179,-0.06886594321039005,-0.08176784204313468,-0.0928296531108093,-0.043160359497572874,-0.032214936734860596,-0.048670903183705753,-0.07107230148551204,-0.0822401619180965,-0.07921397260065918,-0.05814215830330872,-0.0591801382073023,-0.05851575941706247,-0.03878372800262127,-0.058401608127146586,-0.07555358638463751,-0.07357712987121125,-0.036739798335305676,-0.03915660319233814,-0.07183814344518492,-0.06666721811740042,-0.060783101771921144,-0.08428473554856919,-0.04831626336744795,-0.04731069957995923,-0.030251089511827006,-0.04215197948378471,-0.04541372218391363,-0.05779094243706694,-0.052842969057970694,-0.04099348491815074,-0.06861794764604424,-0.060318166396757106,-0.05451669081881649,-0.05146706632322563,-0.06364821568573616,-0.04692017886478327,-0.06045118546730247,-0.038680451033204624,-0.0640870793733843,-0.05489009193864819,-0.043321086911858486
2018-08-01,-0.1322095755199092,-0.06717399883918086,-0.0815438015436087,-0.08008087486318402,-0.047453550185812154,-0.03108720521492189,-0.048040971112170185,-0.06978831819538683,-0.08179635335338732,-0.07552223004149856,-0.059453506843543856,-0.06062895360881106,-0.048495824828120815,-0.03816556786743762,-0.06515595612800543,-0.07500657444200386,-0.07121008715507761,-0.038025373063813636,-0.04357276554104876,-0.07182007573247211,-0.06468433111649316,-0.06034044228560265,-0.08356811001023814,-0.05246512178750296,-0.0480439192140611,-0.02978366215379217,-0.04181409495465576,-0.05518228854721905,-0.055137172530647365,-0.04843754669736832,-0.03313225529322069,-0.07136023525138721,-0.056966131320907346,-0.05817484673171014,-0.04991682029857517,-0.06183253966575843,-0.047829429379472266,-0.05793548842854255,-0.03766731202258021,-0.06346002127525456,-0.05264728120886635,-0.04330300732075133
2018-09-01,-0.13012879169119818,-0.0623344558278055,-0.08010312229992941,-0.06843322083791431,-0.04354060084941739,-0.03296723862646819,-0.04186230961627123,-0.07123445023268132,-0.077923345046888,-0.07578963865242798,-0.054815031781231295,-0.054497250170457846,-0.04786248623606897,-0.037136105810102696,-0.05360787486049241,-0.07505051103405401,-0.06145633937896864,-0.03743301870377676,-0.03556168049376876,-0.06340039745782351,-0.06427284239800138,-0.059756470344662735,-0.06882872208616153,-0.044358895387939155,-0.04307371832435312,-0.02982071917749452,-0.04238669753377758,-0.04117259041171324,-0.05480426928935378,-0.04849984283552155,-0.033100017276503274,-0.06861306861072723,-0.05268158761079185,-0.043837245827077674,-0.03997454736595197,-0.06117334314023564,-0.04667172027765845,-0.054223851745147766,-0.03132031274196657,-0.06151108105310207,-0.050994519140051105,-0.042343662461452825
2019-02-01,-0.135108138370155,-0.06656018429127682,-0.08436027006281423,-0.06414247097132376,-0.05181149938635996,-0.031871658499227434,-0.040963873517626134,-0.07183316908340383,-0.0787214696859279,-0.07094949347443047,-0.054368380499562004,-0.05280281183012712,-0.05849362230767666,-0.03692852200386629,-0.049152385090469014,-0.08938233308731006,-0.06901838611874501,-0.04172101768830365,-0.051261858685890595,-0.05699856166302423,-0.0625211108939059,-0.04549893232929914,-0.06286694780915578,-0.034860374384978944,-0.043317261537800814,-0.03860028049216612,-0.04458995626395142,-0.062843561049162,-0.05654346773756688,-0.03751055518964868,-0.057800905961078904,-0.07400212657606696,-0.10075148050173657,-0.04577731493257435,-0.03975225786456028,-0.054296148470402004,-0.05206129667270064,-0.05760533229050884,-0.034137763139983575,-0.0575689223651122,-0.041224291638754275,-0.04626326709779314
2019-03-01,-0.14102255293935873,-0.065254833295591,-0.07679980937510845,-0.060423514182197685,-0.05145501608883769,-0.029578820343953628,-0.03808643170984864,-0.06625065265028432,-0.07652626125569845,-0.06376806287107173,-0.0521069371414705,-0.0529646595027131,-0.05632580008152546,-0.0368815729303485,-0.04873662389037972,-0.09771231462876964,-0.059655431500153754,-0.04111509339046544,-0.04944221671931473,-0.06270218027562642,-0.06162356481837661,-0.04909544782837816,-0.06501969541505886,-0.03458242385897339,-0.041541379762605204,-0.04377126727165112,-0.0394728046861076,-0.06294015147874203,-0.05676376120244648,-0.035352744871757144,-0.030802873802035995,-0.07250785746926038,-0.08501332934552633,-0.04419358957216221,-0.03869081533108847,-0.055137674989426975,-0.051779264929625764,-0.05609916323009338,-0.03836723132776979,-0.05710018879879554,-0.040376242065513455,-0.04378789755082103
2019-06-01,-0.14636374000363142,-0.0610876872965636,-0.07184124389811686,-0.06830085959837512,-0.05937990329701658,-0.03122495475538581,-0.061420774516669545,-0.07004433978502202,-0.08352769265943526,-0.06954482924062397,-0.06025344378762731,-0.05858265287193794,-0.054824988406968034,-0.040292809227955695,-0.05238900798364668,-0.0898752218026005,-0.07543531784474808,-0.04391271469678817,-0.053423881249218874,-0.06770065328702768,-0.06218686631801208,-0.052998821816655356,-0.07265364180198614,-0.04661604389149948,-0.04870503316764815,-0.04247513815846837,-0.034531680884557166,-0.06791851035974635,-0.0682067647200769,-0.04087885519896319,-0.029310659997205668,-0.07889016874445266,-0.1333556606227596,-0.04867627591578547,-0.03774252385180329,-0.06097980664685328,-0.05431518841910791,-0.050357043252551914,-0.049410984804718144,-0.05778258848505882,-0.0399297514629874,-0.05098817380804383
2019-07-01,-0.14353430868771663,-0.061265819388226325,-0.07166430603473684,-0.06784890255022827,-0.05724902329490835,-0.029503325926325395,-0.06048167200607018,-0.06797686848273402,-0.08185213918009625,-0.07592842646842633,-0.05751409299858882,-0.056796937771539976,-0.054101189034771,-0.04476384959971353,-0.048779037368832455,-0.08841775355076649,-0.07273603663711568,-0.047961029917789604,-0.0522977935931956,-0.06623253210526699,-0.0612510213121172,-0.055854893059046645,-0.07152076645608775,-0.04589730546252806,-0.045841985409527296,-0.041917730110944185,-0.03265432319279764,-0.06625273721873819,-0.06958690739174435,-0.03997093590226349,-0.030228019201753494,-0.07634372394146852,-0.13613458413641263,-0.047875658005200994,-0.043798374689267415,-0.066587285214066,-0.0793346000766026,-0.05079579061838501,-0.0507219043728143,-0.05765738866604688,-0.03891502374777891,-0.054230555417879876
2019-09-01,-0.1580234145737393,-0.06270994584163725,-0.07061456959587985,-0.06753228538006698,-0.06104474828450112,-0.029167877156978123,-0.0623419764710172,-0.0682676812079478,-0.09967259319835063,-0.08522456621800645,-0.056752525265533864,-0.06556204560825117,-0.054476540084597756,-0.04744618552808399,-0.04813744971381247,-0.08805368706383858,-0.07749335589143407,-0.03912362050259941,-0.053992588356980085,-0.07353381498637716,-0.06455369833547861,-0.06408911775654248,-0.07961366904141919,-0.05133678583506496,-0.04924666793348599,-0.03852475173579993,-0.030398127817497584,-0.07628806111700281,-0.0736744503455901,-0.04031112792020237,-0.02868919514606888,-0.07745311740441255,-0.10143002289504029,-0.0546266364369096,-0.04391320258471867,-0.06440756797073778,-0.053270418078497986,-0.0512160104920404,-0.05083637782369066,-0.055309725973180915,-0.03903615222844885,-0.06384337689825662
2019-10-01,-0.1549548656161698,-0.06254989339607712,-0.06450890330371614,-0.06916731285203064,-0.06413741289475083,-0.030132824480106547,-0.06163682068953232,-0.06926338103242115,-0.09710989224227555,-0.08582992223409373,-0.046548942320766576,-0.06426654826846945,-0.054926944572114965,-0.047081560574538814,-0.051494425834982274,-0.10064648358902288,-0.0756247924946783,-0.0376326867744466,-0.05319054862745669,-0.07481934036555468,-0.06461315868314359,-0.06698434119719623,-0.08161421097838308,-0.04873999397955952,-0.04689237389999486,-0.038117598395940686,-0.030812165601997118,-0.07570639978848775,-0.07481743045086185,-0.04047537331579072,-0.028601409087027234,-0.07187194358760329,-0.10237629147654922,-0.05354946072454798,-0.04373067203377961,-0.06251263089780787,-0.056612811353838326,-0.04991557932597262,-0.059081784994389874,-0.05407318495559996,-0.03723714424712159,-0.06120384602866138
2019-11-01,-0.15240601759208344,-0.06066725374098917,-0.0654994992723552,-0.06206238179278194,-0.05876665068493682,-0.029715370143763957,-0.07292859924266493,-0.06634938482763834,-0.09712123952031299,-0.0816414762389639,-0.04653403541445805,-0.06442396545352899,-0.055997014920663966,-0.050643485867470674,-0.05110918193027354,-0.10745776097284016,-0.07667975472029641,-0.0341504556784553,-0.05057357178542102,-0.07549526716284308,-0.07216035737770274,-0.06216984003241065,-0.07867088499320606,-0.04807069164886548,-0.046299694194080504,-0.03819952615338743,-0.036537074447313876,-0.0753104156583449,-0.08220626401700773,-0.0392988546225925,-0.028853096395406303,-0.07193494118685186,-0.10141501507461757,-0.04989160045318122,-0.04278861091452777,-0.05539313711615966,-0.0559521999918274,-0.05168057667306275,-0.05587912126907789,-0.047021496108885986,-0.03802587502014217,-0.061834546945994655
2019-12-01,-0.15506442432469567,-0.05786371475417707,-0.06691913810960974,-0.060613137444036284,-0.05700881163965696,-0.029966230586590703,-0.07236736900549247,-0.06603701798496417,-0.08776749734900564,-0.08073009247693357,-0.04423012881899774,-0.06495408087517987,-0.056765528856562206,-0.05016976766293422,-0.04790623742676704,-0.10611594608825031,-0.07944063659804698,-0.03906343219930281,-0.05071651997568514,-0.07885105506885007,-0.07224540806523316,-0.061287514032451015,-0.07925555020044389,-0.04642093309093303,-0.04856827704368851,-0.033957263958793504,-0.03443717049991433,-0.0726961597461053,-0.08713060781076729,-0.03637871043592815,-0.027458793778934152,-0.07065190711050115,-0.10031300130451029,-0.05015967967859876,-0.041976108206449425,-0.049636979929680976,-0.047114353000294866,-0.05180846986000097,-0.05623180439186388,-0.04820737300273266,-0.036783518681976664,-0.0618862049671102
2020-05-01,-0.15078149454413275,-0.08759576130879035,-0.07883349024249296,-0.07010116220993295,-0.06455515215650795,-0.028566558763164107,-0.11221280944267839,-0.07042588840308305,-0.10403073988242362,-0.09097942004208384,-0.07170889405317364,-0.07035559981902928,-0.08770345602970352,-0.051619489606088,-0.056270988898683025,-0.1358276673541821,-0.1155050448158652,-0.06645907868787047,-0.05643471865301355,-0.0985556208689363,-0.07393296134766927,-0.06525780486974975,-0.10826679653092054,-0.049679968693455465,-0.05405349391207642,-0.03733285714296936,-0.04416913347586495,-0.0815037323419164,-0.0917480991766846,-0.044725274300795585,-0.046543853180824823,-0.07595168694068137,-0.09931551440938065,-0.05651327244640928,-0.04995898385648759,-0.06849811292521706,-0.04788755797404755,-0.0564554272498566,-0.06950911351327003,-0.047139904618361365,-0.03686406607035669,-0.06570352610675323
2020-09-01,-0.13677871118272122,-0.09133188650667416,-0.07920498098938715,-0.06993903579693271,-0.07292567319717008,-0.02714742709099706,-0.12240061122200296,-0.06920057176195683,-0.10590614380369401,-0.08913428856129309,-0.06793912738614842,-0.07480041403718686,-0.08828408133814244,-0.05758522343291344,-0.057435205558128886,-0.13557257893150115,-0.11234803811586172,-0.05949856741069531,-0.05484150682011314,-0.10102796801746533,-0.06998686795362262,-0.06300033333479506,-0.10647869988990519,-0.05140065728696124,-0.05261076871813694,-0.041236496779056483,-0.04418471286389231,-0.08081444533596668,-0.0881442555362797,-0.043024352010770685,-0.04850203530904612,-0.06758088722867996,-0.12974456581653102,-0.06289581581869327,-0.04870864260088986,-0.06929519357964378,-0.043684278051945476,-0.055459215724594814,-0.07125293495579628,-0.04659147215655491,-0.03744670194613868,-0.06644153594112494
2021-03-01,-0.17537203730638867,-0.09947064383250866,-0.08637627780157628,-0.07494759359767562,-0.07799045798142722,-0.034398659622033666,-0.13316959463120315,-0.10454049639456327,-0.1145959201811393,-0.09039818493341735,-0.08388671428598632,-0.08552987683947227,-0.09644946212975242,-0.07286320471987835,-0.06826697270637572,-0.13119470284088264,-0.12618242144137756,-0.04828814256670309,-0.06424613906555142,-0.11782963274311173,-0.07928673453830738,-0.0664482646042198,-0.11135004038132268,-0.0568910122105992,-0.05226183501981964,-0.04362465415357021,-0.04849492112718122,-0.08489182564892428,-0.0960483693256034,-0.056559325890909666,-0.04910881594156798,-0.07414513781157386,-0.09540626379035405,-0.06689419483322366,-0.04584297713013027,-0.07264387768206881,-0.049571757870037335,-0.05727935589036754,-0.07395427386628226,-0.04856715748948875,-0.04755544689318501,-0.08334918424222454
2021-04-01,-0.18636836204140864,-0.09771911433071814,-0.08477185345803598,-0.07313390576483256,-0.07915871574402399,-0.03387606688415289,-0.13338927551602756,-0.10237298289090369,-0.11321859213710718,-0.08703832511982085,-0.08505138530995278,-0.09317092367220496,-0.09545048018371605,-0.07129117061090828,-0.0709219613597248,-0.12946913160642834,-0.12443376503978448,-0.060164366835936824,-0.06323644871124001,-0.11341827685298209,-0.07875417734572487,-0.0654626875586991,-0.10588924537049521,-0.05537466684439323,-0.05357439417438521,-0.043352103521625884,-0.04732396239698365,-0.08308398450705978,-0.09389879480590294,-0.05497759084804145,-0.04802509084530795,-0.07423448063174845,-0.09496970010150904,-0.06592959386106913,-0.046500291557162295,-0.06961946454185848,-0.05232716921029415,-0.050341007168982446,-0.06996267939238637,-0.04718213211690188,-0.04597088205639779,-0.08083131759230243
2021-05-01,-0.1674659324580325,-0.09518473681247103,-0.08541479370650744,-0.07480942405708292,-0.08282028055426933,-0.032289004473275804,-0.13737651445030272,-0.09908152558267873,-0.11273683999281917,-0.0869195676402825,-0.08264439348554724,-0.09242827992725487,-0.09762737790949236,-0.07258810777823808,-0.0714090152454891,-0.11941140062641895,-0.1210031404696251,-0.05949016036305359,-0.060944703147388236,-0.11077520224357058,-0.07881862933716353,-0.07777410044476352,-0.10289805388824248,-0.04885908831924186,-0.05338975315794202,-0.0390939058805127,-0.04207069843090169,-0.08070770292788713,-0.0895462581723408,-0.05379890237427683,-0.04677649718776001,-0.07519267663081425,-0.0906994253952705,-0.06984684224868601,-0.041416597229462566,-0.06575982167980668,-0.05078363111580132,-0.0493694941744469,-0.07003657567495841,-0.04824284323694921,-0.04502248550998661,-0.07090713896161548
2021-06-01,-0.16421485501054506,-0.10026446753915505,-0.06775644873813715,-0.07582478603403198,-0.0870576431023339,-0.031086050884455277,-0.1364842721491635,-0.09784588559018488,-0.10677141636736058,-0.08680741492666189,-0.08282627683533378,-0.09204225922588258,-0.09746883818869351,-0.06975908130966943,-0.07303513421587804,-0.11484461677393577,-0.11767312481423,-0.060161704431731224,-0.05888040769766592,-0.11759244687073014,-0.07711904084083145,-0.07772670210277918,-0.10150069126704346,-0.04755163230412343,-0.04919600024941679,-0.038554748564584615,-0.04226310174417106,-0.07379424226600569,-0.0884131052104408,-0.05359203907993765,-0.048632047931871335,-0.07577340099412076,-0.09178445812919296,-0.06941356049068068,-0.04151794206140772,-0.06565569789852742,-0.04413892731967378,-0.0471491681588131,-0.06972316697387188,-0.04796756171236009,-0.04125285511692722,-0.07082296447299752
2021-07-01,-0.16243190654184161,-0.09730407661392451,-0.08137848869223795,-0.07593536203214989,-0.0863127659775963,-0.02976933067039692,-0.13481453072312063,-0.09778903685015462,-0.10989747506011006,-0.08653977471669176,-0.08402121860906052,-0.0912141510546181,-0.08278685310268331,-0.07352773101672491,-0.07207449583140317,-0.1147542827889878,-0.11645957530812667,-0.06159921344263059,-0.06019171415208085,-0.11751234610179773,-0.07609321945074411,-0.07996161311761746,-0.10156635175802092,-0.04776332879692279,-0.05117228269213378,-0.039250850142389215,-0.036267194445985196,-0.07460343084244495,-0.07707354458709902,-0.05254779457368406,-0.04625713602107227,-0.07508836188074158,-0.1283114212484088,-0.06970502696039989,-0.039103198414105124,-0.06883071507487955,-0.044949400642779275,-0.05221627645908501,-0.07093782956555963,-0.04973212603410149,-0.042570304158268374,-0.07969214093307053
2021-08-01,-0.15992993809172615,-0.09627631841191008,-0.0823242839813782,-0.07798698526925298,-0.08841797361759693,-0.027285668101538398,-0.13681240153064006,-0.09891095856260433,-0.11048350045698153,-0.08959304818742234,-0.08580583077315707,-0.09018013032538227,-0.08437184165255644,-0.07607511722261626,-0.07130256778391938,-0.11392658791676073,-0.11892319812056464,-0.06098375236816444,-0.05898322967483675,-0.1191990901335942,-0.07562660727137363,-0.07080890698103276,-0.10405480838831073,-0.043646583326287125,-0.05153036848916581,-0.03739624041708396,-0.02761005599449158,-0.07481758105909082,-0.07618843264376537,-0.05379962296125351,-0.04692480957474756,-0.07185655460659106,-0.12993778859183266,-0.08229156833121436,-0.03860386701791479,-0.06919638470529531,-0.04547348793507294,-0.05087192213108471,-0.07100954513445144,-0.05059039806476504,-0.04342997512614777,-0.08464137851245784
2021-09-01,-0.16086562688455772,-0.09622324792831564,-0.08272386684371846,-0.08028890481950779,-0.08849135800790091,-0.02958844889142583,-0.139217448093575,-0.09910681006376929,-0.10872832410491716,-0.08809574776019435,-0.08327872760011137,-0.08766488626487592,-0.08271694105366041,-0.07440465769388135,-0.07043890889091514,-0.10849133871385994,-0.11610526060618633,-0.06161093810901314,-0.05861896462940865,-0.12025157300651684,-0.07504936164069843,-0.06973344394226627,-0.1015952834580917,-0.04410494912860083,-0.049137043502905486,-0.0383024820947856,-0.027634551498866747,-0.07746945063163121,-0.07544538012154521,-0.0551562424988618,-0.04690690613604801,-0.07422649125329352,-0.1298900015524355,-0.08179512793833477,-0.03936720042601905,-0.0689258871376254,-0.04531430365907231,-0.050808057152351524,-0.07240843792628363,-0.05195576911468489,-0.0398951768122174,-0.08732855150500711
2022-03-01,-0.17018110316862634,-0.0764102768587992,-0.0808593863565371,-0.08308133827576503,-0.07766975420470962,-0.029246669725279405,-0.14106603508498386,-0.07305968162289848,-0.1069386958020662,-0.08711360783826246,-0.0935988477724734,-0.09234474228189056,-0.08453280721343746,-0.07315608156213571,-0.08052873871280132,-0.10920860662200581,-0.0953678410400784,-0.06309073154722716,-0.06318915299140228,-0.12050856972852413,-0.08690559834144447,-0.08022695126380701,-0.09886482130460202,-0.05279121552821329,-0.05091962362462941,-0.045713005085254076,-0.03454744491933111,-0.08232772021900159,-0.08723157143696941,-0.06064926475550631,-0.052118707108157206,-0.08396917308155229,-0.11522365568459278,-0.10041622087225817,-0.038600353469842544,-0.06664660804282378,-0.052995719026904906,-0.0477708796795376,-0.06560345120396587,-0.045093737762870414,-0.04925389828411255,-0.08978037272403207
2022-08-01,-0.18151087988708386,-0.08840111645279233,-0.10124596577158722,-0.07601848838538082,-0.08543817144908436,-0.04578251333790958,-0.14048378195008496,-0.08963756941841626,-0.112451012434701,-0.08539398269588949,-0.10219081228523841,-0.11637789145850613,-0.09785969326551529,-0.07795068093446489,-0.11856296913608909,-0.0992900571057273,-0.08816969880825619,-0.09538831036340016,-0.07035866635740941,-0.12623991940500068,-0.0816611311298052,-0.08818110934171604,-0.09813651612164437,-0.051151776114398056,-0.0614939799856994,-0.041509027069454175,-0.0493778569139591,-0.08402330922984241,-0.06620634154513462,-0.057236129184249716,-0.055082354440697964,-0.09988768810633883,-0.10376978121607312,-0.10099745680003332,-0.03985665492786179,-0.0629730797130206,-0.06067600292412977,-0.062363421042424816,-0.06272461484390651,-0.05815729521970447,-0.057230622558063236,-0.08668563915240124
2022-12-01,-0.1704155974803401,-0.1059303825867687,-0.11302510353240287,-0.0766427777667718,-0.09555200047193138,-0.055308785800483144,-0.13420350911844417,-0.09740327200446887,-0.11735221024267503,-0.08920365678128728,-0.11171696350036493,-0.11031169280685696,-0.09974281490703125,-0.08881682282426324,-0.1292812108936872,-0.11323189582877521,-0.10741195547291829,-0.09408802081759929,-0.07819971512979527,-0.13295833787553127,-0.08063060010147777,-0.11290915268885275,-0.08786375129177963,-0.0504084474459135,-0.07549798716460059,-0.04785940431576584,-0.06038755825119944,-0.11182858183733932,-0.07786327204102701,-0.058913983693139375,-0.07316032204778972,-0.09776277800332904,-0.1431374204265935,-0.0939090299309679,-0.06952920961825174,-0.06958077670306842,-0.0747340731692355,-0.06249696929311925,-0.05702527586271638,-0.07525387696442087,-0.0574261888637808,-0.0920346451839014
2023-02-01,-0.17068048028357694,-0.11211853553441584,-0.11146070740929481,-0.08317789635001119,-0.10416244906558507,-0.06270034350632106,-0.1309840855871834,-0.11577283231724234,-0.12821496672673732,-0.08954990511813626,-0.12180778217114438,-0.11141216001119036,-0.10354345405223851,-0.08710413588733333,-0.13144867047616932,-0.11194240316025524,-0.11262050044907412,-0.09504403731074615,-0.08098135803165897,-0.135208352470775,-0.08094257903479499,-0.11610387955768356,-0.09108692725319603,-0.0701422291185442,-0.07856645524775986,-0.048557563623681146,-0.05402550596363701,-0.10344075604499817,-0.06554379744766606,-0.05968548656491654,-0.07729444506197437,-0.09699053766891323,-0.14769097549251264,-0.10322828133787743,-0.07197921208111818,-0.07258108550897796,-0.07711683093616821,-0.05734514527177399,-0.05683896607962567,-0.07312562087130207,-0.06036713660185393,-0.08855757660272555
2023-04-01,-0.17373965181083464,-0.10148752939926194,-0.1177390267155856,-0.07491434707561441,-0.10499189602123501,-0.06347993458590531,-0.1342738968016524,-0.1159055295000151,-0.13092739467950665,-0.0809268556356037,-0.1208394527922651,-0.09846101978135066,-0.10427549284679759,-0.08765512485681454,-0.13208756949811476,-0.10153915158919855,-0.08121934872481275,-0.0816795992412303,-0.08454235843055967,-0.12509581719018764,-0.08358211474589251,-0.1228731663394964,-0.09154064110457655,-0.06061979301912238,-0.08918367204803976,-0.04890498580709835,-0.05326246378560292,-0.10174318018049971,-0.06500037212425319,-0.061316749624541235,-0.07419386913553713,-0.09458355985650503,-0.1410886624566616,-0.10595231962463661,-0.05997468272765807,-0.07267354745032968,-0.07846152149794992,-0.062253241787925254,-0.05435438028969529,-0.06585961819855866,-0.055972125471437276,-0.08684872329569229
2023-06-01,-0.18169575569851912,-0.09738021683517316,-0.11184299502861489,-0.08297437143561669,-0.10931128908620269,-0.0662573892153036,-0.12555647138762716,-0.10679903201603115,-0.12058999907006952,-0.08190855634403109,-0.11669340569240177,-0.10162087386575892,-0.10945764599342096,-0.08688946796035024,-0.13872790596265341,-0.10179966637362123,-0.08642608652689183,-0.07369732214696886,-0.0820551106168236,-0.12171126956850258,-0.06726388450050458,-0.1180784728771143,-0.09022999603808589,-0.05977496243846248,-0.07753616394914374,-0.04887473735484584,-0.04358539909442244,-0.10878811783937462,-0.0678039380952758,-0.05511731167504748,-0.0713747679582193,-0.09158534985411888,-0.14046270030776847,-0.10001038994023162,-0.07017406398021353,-0.06549663455583174,-0.08567194353253975,-0.06056164531201894,-0.058660131870270665,-0.06995754742726733,-0.05954934011837257,-0.08587013575231081
