unique_id,ds,cutoff,actual,WindowAverage,WindowAverage-lo-95,WindowAverage-lo-90,WindowAverage-lo-85,WindowAverage-lo-80,WindowAverage-hi-80,WindowAverage-hi-85,WindowAverage-hi-90,WindowAverage-hi-95,Naive,Naive-lo-95,Naive-lo-90,Naive-lo-85,Naive-lo-80,Naive-hi-80,Naive-hi-85,Naive-hi-90,Naive-hi-95,RWD,RWD-lo-95,RWD-lo-90,RWD-lo-85,RWD-lo-80,RWD-hi-80,RWD-hi-85,RWD-hi-90,RWD-hi-95,HistoricAverage,HistoricAverage-lo-95,HistoricAverage-lo-90,HistoricAverage-lo-85,HistoricAverage-lo-80,HistoricAverage-hi-80,HistoricAverage-hi-85,HistoricAverage-hi-90,HistoricAverage-hi-95,AutoETS,AutoETS-lo-95,AutoETS-lo-90,AutoETS-lo-85,AutoETS-lo-80,AutoETS-hi-80,AutoETS-hi-85,AutoETS-hi-90,AutoETS-hi-95,AutoARIMA,AutoARIMA-lo-95,AutoARIMA-lo-90,AutoARIMA-lo-85,AutoARIMA-lo-80,AutoARIMA-hi-80,AutoARIMA-hi-85,AutoARIMA-hi-90,AutoARIMA-hi-95
AMGN,2025-03-01,2025-02-01,0.019499405397911396,0.00824946720279131,-0.1090159638448398,-0.0834919522895809,-0.0782833303895502,-0.07602062202072922,0.09251955642631184,0.09478226479513281,0.09999088669516354,0.12551489825042234,0.07932175247627216,-0.08894699287597505,-0.06967439867145626,-0.057139839857328845,-0.053527405324502356,0.21217091027704665,0.21578334480987316,0.2283179036240006,0.2475904978285193,0.07951550878447819,-0.08929520159918887,-0.06981630366737825,-0.05723409661261747,-0.0539036753697441,0.21293469293870046,0.21626511418157385,0.22884732123633467,0.2483262191681452,0.008003464832261512,-0.10442917081100105,-0.08308310416350141,-0.07980404614895009,-0.0785120661147358,0.0945189957792588,0.09581097581347311,0.09909003382802445,0.12043610047552397,0.00796941941416852,-0.10477111870581074,-0.0832305081125152,-0.0803568926411236,-0.07852904486184219,0.09446788369017924,0.09629573146946065,0.09916934694085226,0.12070995753414768,0.008347948113480993,-0.11512127398158495,-0.10418093529289585,-0.09516974327083928,-0.08904938540004081,0.10574528162700281,0.11186563949780126,0.12087683151985787,0.1318171702085469
AMGN,2025-04-01,2025-03-01,-0.06621710279729887,0.00887182682397267,-0.10839360422365844,-0.08286959266839954,-0.07766097076836884,-0.07539826239954786,0.0931419160474932,0.09540462441631417,0.1006132463163449,0.1261372578716037,0.019499405397911396,-0.1487693399543358,-0.129496745749817,-0.1169621869356896,-0.11334975240286312,0.1523485631986859,0.1559609977315124,0.16849555654563983,0.18776815075015854,0.019428773585471765,-0.14938193679819528,-0.12990303886638468,-0.1173208318116239,-0.11399041056875053,0.15284795773969403,0.15617837898256742,0.16876058603732824,0.18823948396913878,0.008053885624216117,-0.10437875001904644,-0.0830326833715468,-0.07975362535699548,-0.07846164532278119,0.09456941657121341,0.09586139660542772,0.09914045461997906,0.12048652126747858,0.008073668327853202,-0.10466686979212607,-0.08312625919883053,-0.08025264372743891,-0.07842479594815752,0.0945721326038639,0.09639998038314532,0.09927359585453695,0.12081420644783236,0.00835898510452218,-0.11511023699054376,-0.10416989830185466,-0.0951587062797981,-0.08903834840899963,0.10575631861804399,0.11187667648884245,0.12088786851089905,0.1318282071995881
AMGN,2025-05-01,2025-04-01,-0.009418585843504634,0.004896708753254455,-0.11236872229437665,-0.08684471073911774,-0.08163608883908705,-0.07937338047026607,0.08916679797677499,0.09142950634559596,0.09663812824562669,0.1221621398008855,-0.06621710279729887,-0.23448584814954607,-0.21521325394502727,-0.20267869513089987,-0.19906626059807336,0.06663205500347562,0.07024448953630213,0.08277904835042957,0.10205164255494828,-0.06666337441843485,-0.2354740848021019,-0.2159951868702913,-0.2034129798155305,-0.20008255857265714,0.06675580973578742,0.0700862309786608,0.08266843803342161,0.10214733596523215,0.0077295581638601564,-0.1047030774794024,-0.08335701083190276,-0.08007795281735144,-0.07878597278313715,0.09424508911085745,0.09553706914507176,0.0988161271596231,0.12016219380712262,0.00768196524640344,-0.10505857287357583,-0.08351796228028029,-0.08064434680888868,-0.07881649902960727,0.09418042952241415,0.09600827730169556,0.09888189277308718,0.1204225033663826,0.018097053416557495,-0.10537216867850845,-0.09443182998981935,-0.08542063796776278,-0.07550585485043851,0.1116999616835535,0.12161474480087776,0.13062593682293436,0.14156627551162343
AMGN,2025-06-01,2025-05-01,-0.02256406839787506,0.00562640363469103,-0.11163902741294009,-0.08611501585768118,-0.08090639395765048,-0.0786436855888295,0.08989649285821155,0.09215920122703253,0.09736782312706325,0.12289183468232207,-0.009418585843504634,-0.17768733119575184,-0.15841473699123304,-0.14588017817710563,-0.14226774364427913,0.12343057195726985,0.12704300649009637,0.1395775653042238,0.1588501595087425,-0.009614880221955344,-0.17842559060562238,-0.15894669267381178,-0.146364485619051,-0.14303406437617763,0.12380430393226693,0.12713472517514032,0.13971693222990114,0.15919583016171168,0.007655001016002048,-0.10477763462726052,-0.08343156797976088,-0.08015250996520956,-0.07886052993099527,0.09417053196299933,0.09546251199721364,0.09874157001176498,0.1200876366592645,0.007900973867959266,-0.10483956425202,-0.08329895365872446,-0.08042533818733286,-0.07859749040805145,0.09439943814396998,0.09622728592325139,0.099100901394643,0.12064151198793843,0.01925446664226655,-0.10421475545279939,-0.0932744167641103,-0.08426322474205374,-0.07434844162472946,0.11285737490926255,0.12277215802658681,0.13178335004864342,0.1427236887373325
AMGN,2025-07-01,2025-06-01,0.05691059817658406,0.0021943341226663506,-0.11507109692496476,-0.08894553630714433,-0.08227128179838845,-0.08161731906628457,0.08600598731161728,0.08665995004372117,0.09333420455247707,0.11945976517029738,-0.02256406839787506,-0.19083281375012226,-0.17156021954560347,-0.1582241599630724,-0.1362919390645353,0.09116380226878516,0.11309602316732228,0.12643208274985338,0.1457046769543721,-0.02281666359448194,-0.191627373978149,-0.1721484760463384,-0.15874697651581515,-0.13693609461582645,0.09130276742686257,0.11311364932685126,0.12651514885737453,0.14599404678918507,0.007524182533690892,-0.10490845310957167,-0.08107838727519329,-0.07990709154587183,-0.07701032741746407,0.09205869248484584,0.09495545661325361,0.09612675234257506,0.11995681817695335,0.007510212492147558,-0.1052303256278317,-0.08148656789239002,-0.08013639248668696,-0.07694316073331015,0.09196358571760527,0.09515681747098208,0.09650699287668514,0.12025075061212673,0.025152449669139786,-0.09237243832156124,-0.0823851762878684,-0.07235452313847007,-0.06593761590568005,0.11624251524395963,0.12265942247674964,0.13269007562614799,0.14267733765984078
AMGN,2025-08-01,2025-07-01,-0.025042411345328253,0.005017819698534339,-0.11224761134909678,-0.08612205073127635,-0.07944779622252048,-0.07879383349041659,0.08882947288748526,0.08948343561958914,0.09615769012834505,0.12228325074616538,0.05691059817658406,-0.11135814717566314,-0.08674325981045561,-0.07125871692257227,-0.05274292257077475,0.16656411892394288,0.18507991327574033,0.20056445616362378,0.2251793435288312,0.057003142641323785,-0.11180756774234328,-0.08686667585203839,-0.07170770112831343,-0.052490778355042324,0.1664970636376899,0.18571398641096093,0.200872961134686,0.2258138530249908,0.007737055014910259,-0.1046955806283523,-0.08086551479397391,-0.07969421906465246,-0.0767974549362447,0.09227156496606521,0.09516832909447298,0.09633962482379443,0.12016969065817272,0.00770804915973767,-0.10503248896024159,-0.0812887312247999,-0.07993855581909684,-0.07674532406572003,0.09216142238519538,0.09535465413857219,0.09670482954427526,0.12044858727971683,0.01826115324939323,-0.0992637347413078,-0.08927647270761495,-0.07924581955821663,-0.07282891232542661,0.10935121882421307,0.11576812605700308,0.12579877920640142,0.13578604124009422
AMGN,2025-09-01,2025-08-01,-0.011194153261945838,0.00384610047049481,-0.1134193305771363,-0.08729376995931587,-0.08061951545056,-0.07996555271845611,0.08765775365944574,0.08831171639154962,0.09498597090030553,0.12111153151812584,-0.025042411345328253,-0.19331115669757545,-0.16869626933236792,-0.15321172644448458,-0.13469593209268707,0.08461110940203055,0.10312690375382802,0.11861144664171147,0.1432263340069189,-0.02530351150984134,-0.19411422189350838,-0.1691733300032035,-0.15401435527947854,-0.13479743250620746,0.08419040948652477,0.10340733225979581,0.11856630698352089,0.14350719887382568,0.007596370609930694,-0.10483626503333186,-0.08100619919895348,-0.07983490346963203,-0.07693813934122426,0.09213088056108565,0.09502764468949342,0.09619894041881487,0.12002900625319315,0.007701996676066624,-0.10503854144391264,-0.08129478370847096,-0.0799446083027679,-0.07675137654939108,0.09215536990152433,0.09534860165490114,0.0966987770606042,0.12044253479604579,0.01598697874019212,-0.10153790925050891,-0.09155064721681606,-0.08151999406741775,-0.07510308683462773,0.10707704431501196,0.11349395154780197,0.12352460469720032,0.1335118667308931
AMGN,2025-10-01,2025-09-01,0.05751223342538103,0.004339961336280371,-0.11292546971135074,-0.08679990909353033,-0.08012565458477444,-0.07947169185267056,0.08815161452523129,0.08880557725733518,0.09547983176609108,0.12160539238391141,-0.011194153261945838,-0.17946289861419304,-0.1548480112489855,-0.13936346836110217,-0.12084767400930464,0.09845936748541297,0.11697516183721043,0.13245970472509389,0.1570745920903013,-0.01139469824084564,-0.18020540862451268,-0.1552645167342078,-0.14010554201048284,-0.12088861923721175,0.09809922275552047,0.11731614552879151,0.1324751202525166,0.1574160121428214,0.007516069225862847,-0.10491656641739971,-0.08108650058302133,-0.07991520485369988,-0.07701844072529211,0.0920505791770178,0.09494734330542556,0.09611863903474702,0.1199487048691253,0.0074961679535884085,-0.10524437016639085,-0.08150061243094917,-0.0801504370252461,-0.07695720527186929,0.09194954117904612,0.09514277293242293,0.096492948338126,0.12023670607356757,0.015953575078814782,-0.10157131291188624,-0.0915840508781934,-0.08155339772879508,-0.07513649049600506,0.10704364065363463,0.11346054788642464,0.12349120103582298,0.13347846306951577
AMGN,2025-11-01,2025-10-01,0.15759145890290283,0.00745869632729565,-0.10980673472033546,-0.08368117410251505,-0.07700691959375916,-0.07635295686165527,0.09127034951624657,0.09192431224835046,0.09859856675710636,0.12472412737492669,0.05751223342538103,-0.11075651192686617,-0.08614162456165864,-0.0706570816737753,-0.05214128732197778,0.16716575417273985,0.1856815485245373,0.20116609141242076,0.22578097877762818,0.05760616251343092,-0.11120454787023613,-0.08626365597993124,-0.07110468125620628,-0.05188775848293519,0.16710008350979702,0.18631700628306808,0.20147598100679315,0.22641687289709794,0.007728818860754413,-0.10470381678250815,-0.08087375094812976,-0.07970245521880831,-0.07680569109040054,0.09226332881190936,0.09516009294031713,0.09633138866963858,0.12016145450401687,0.008083161206085892,-0.10465737691389337,-0.08091361917845169,-0.07956344377274863,-0.07637021201937182,0.0925365344315436,0.0957297661849204,0.09707994159062347,0.12082369932606506,0.008790945619382595,-0.10873394237131843,-0.09874668033762558,-0.08871602718822727,-0.08229911995543725,0.09988101119420244,0.10629791842699245,0.11632857157639079,0.12631583361008358
AMGN,2025-12-01,2025-11-01,-0.045780974706515654,0.010187137942844818,-0.1193572537093472,-0.09383177818175374,-0.07634565964949669,-0.07408295128067571,0.09445722716636534,0.09671993553518632,0.11420605406744343,0.1397315295950368,0.15759145890290283,-0.010677286449344368,0.013937600915863158,0.0307283718685815,0.052294770929109814,0.2628881468766958,0.2844545459372241,0.30124531688994255,0.32586020425514994,0.15811085733729088,-0.010699853046376172,0.014241038843928718,0.030915786249900337,0.05268189889225073,0.26353981578233104,0.28530592842468133,0.3019806758306531,0.3269215677209579,0.008363830047373686,-0.11907019495814941,-0.08988586769958205,-0.07944368093383791,-0.07815170089962362,0.09487936099437098,0.0961713410285853,0.1066135277943295,0.1357978550528967,0.008349997569277158,-0.12064919934557648,-0.089960338654831,-0.07997631448601496,-0.07814846670673356,0.09484846184528786,0.09667630962456927,0.10666033379338538,0.13734919448413072,-0.010762790655161808,-0.13532071462515077,-0.12329167406153865,-0.11428048203948209,-0.10436569892215782,0.0828401176118342,0.09275490072915846,0.10176609275121506,0.11379513331482717
AMGN,2026-01-01,2025-12-01,0.04451443779498221,0.011044457966396684,-0.11849993368579534,-0.09297445815820188,-0.07541458780313479,-0.07276719522255425,0.0948561111553476,0.09750350373592813,0.1150633740909953,0.14058884961858867,-0.045780974706515654,-0.2272241060908136,-0.20475911290869797,-0.172644061740837,-0.15107766268030867,0.05951571326727736,0.0810821123278056,0.11319716349566669,0.13566215667778211,-0.046125524712991174,-0.2282801130489826,-0.205501557218529,-0.17332059580038173,-0.15155448315803133,0.05930343373204898,0.08106954637439931,0.11325050779254672,0.1360290636230001,0.008135370955585124,-0.11929865404993797,-0.09011432679137062,-0.07967214002562648,-0.07823453976199546,0.0945052816731657,0.09594288193679673,0.10638506870254094,0.13556939596110815,0.00919459447617001,-0.11980460243868363,-0.08911574174793815,-0.07913171757912212,-0.07704613612497103,0.09543532507731103,0.09752090653146213,0.10750493070027822,0.13819379139102358,0.0014094844104821707,-0.12314843955950683,-0.11111939899589468,-0.10034348782660517,-0.08968058116433768,0.09249954998530201,0.10316245664756946,0.11393836781685904,0.12596740838047116
AMGN,2026-02-01,2026-01-01,0.1353691066386964,0.013363996472824638,-0.11618039517936737,-0.09065491965177391,-0.07309504929670682,-0.07044765671612628,0.09717564966177557,0.0998230422423561,0.11738291259742326,0.1429083881250166,0.04451443779498221,-0.13692869358931573,-0.1144637004072001,-0.08234864923933911,-0.0607822501788108,0.14981112576877523,0.17137752482930346,0.20349257599716455,0.22595756917927998,0.04455233488769645,-0.137602253448295,-0.1148236976178414,-0.08264273619969409,-0.060876623557343704,0.1499812933327366,0.17174740597508692,0.20392836739323433,0.2267069232236877,0.008288224177599397,-0.11914580082792371,-0.08996147356935634,-0.0795192868036122,-0.07808168653998118,0.09465813489517998,0.09609573515881101,0.10653792192455522,0.13572224918312242,0.008307725488839719,-0.12069147142601391,-0.09000261073526844,-0.0800185865664524,-0.07793300511230132,0.09454845608998075,0.09663403754413184,0.10661806171294794,0.13730692240369327,-0.0003481589841292758,-0.12490608295411827,-0.11287704239050612,-0.10210113122121661,-0.09143822455894912,0.09074190659069056,0.10140481325295801,0.1121807244222476,0.1242097649858597
AMGN,2026-03-01,2026-02-01,-0.04139909909196704,0.019406775968991947,-0.11013761568320007,-0.09836689045250395,-0.07355673110121637,-0.06486331325452858,0.10367686519251247,0.11237028303920023,0.13718044239048788,0.14895116762118393,0.1353691066386964,-0.04607402474560154,-0.02360903156348592,0.008506019604375064,0.03007241866490338,0.2406657946124894,0.26223219367301764,0.29434724484087876,0.3168122380229942,0.13578858680599465,-0.046366001529996786,-0.023587445699543193,0.008593515718604105,0.030359628360954495,0.2412175452510348,0.2629836578933851,0.29516461931153254,0.3179431751419859,0.008819943351076791,-0.1204750510382367,-0.10716827177606846,-0.07898756763013481,-0.0775499673665038,0.09518985406865736,0.09662745433228839,0.12480815847822209,0.13811493774039024,0.011420597281498903,-0.11829716016457652,-0.1052084251403492,-0.07690571477379322,-0.07482013331964214,0.09766132788263993,0.09974690933679102,0.12804961970334705,0.14113835472757427,0.008819942134207547,-0.12004289985579505,-0.11055167654243674,-0.09589637681840014,-0.0822701234406123,0.09991000770902739,0.1135362610868152,0.12819156081085184,0.13768278412421012
AMZN,2023-04-01,2023-03-01,0.020911956758344452,0.0007483749898411342,-0.12717535063545332,-0.11986630742240821,-0.11581246716477778,-0.10499189602123501,0.10648864600091729,0.11730921714446005,0.12136305740209048,0.12867210061513557,0.0961476943206232,-0.12263866640290687,-0.08387501732819545,-0.05087892632703129,-0.04084526689445153,0.23314065553569793,0.24317431496827768,0.27617040596944187,0.31493405504415256,0.09746489793051703,-0.1230212065987625,-0.08320909024375436,-0.05030678847834743,-0.03901858873541582,0.2339483845964499,0.24523658433938147,0.27813888610478843,0.3179510024597959,0.021993286253080117,-0.12160892675531125,-0.10811216832376556,-0.09693678955409116,-0.09289489217140302,0.13688146467756324,0.14092336206025138,0.1520987408299258,0.1655954992614714,0.02202804285257328,-0.12161931129815991,-0.10807846281608743,-0.09687268735310858,-0.09290713886715188,0.13696322457229845,0.14092877305825513,0.15213454852123404,0.1656753970033064,0.021993284217070724,-0.15493095544330565,-0.1338719806266898,-0.10331799680749044,-0.09232985775966177,0.13631642619380321,0.14730456524163185,0.1778585490608313,0.19891752387744707
AMZN,2023-05-01,2023-04-01,0.14348037288458815,-0.001089176288719373,-0.12901290191401382,-0.12170385870096873,-0.11765001844333829,-0.10682944729979553,0.10465109472235677,0.11547166586589953,0.11952550612352997,0.12683454933657506,0.020911956758344452,-0.1978744039651856,-0.15911075489047422,-0.12611466388931003,-0.11608100445673028,0.15790491797341918,0.16793857740599893,0.20093466840716312,0.23969831748187384,0.021844472221644456,-0.1986416323076351,-0.15882951595262693,-0.12592721418722,-0.1146390144442884,0.1583279588875773,0.16961615863050888,0.20251846039591587,0.24233057675092332,0.02198787960560644,-0.12161433340278492,-0.10811757497123924,-0.09694219620156483,-0.0929002988188767,0.13687605803008956,0.1409179554127777,0.15209333418245213,0.16559009261399774,0.021957003080574685,-0.1216903510701585,-0.10814950258808603,-0.09694372712510718,-0.09297817863915048,0.13689218480029985,0.14085773328625653,0.15206350874923544,0.1656043572313078,0.021987877538497954,-0.15493636212187842,-0.13387738730526258,-0.10332340348606321,-0.09233526443823453,0.13631101951523045,0.14729915856305908,0.17785314238225852,0.1989121171988743
AMZN,2023-06-01,2023-05-01,0.0811079667505703,0.0046245485173422585,-0.1277041503561106,-0.11988789258433762,-0.11422055114784521,-0.10931128908620269,0.1185603861208872,0.12346964818252973,0.12913698961902215,0.13695324739079504,0.14348037288458815,-0.07530598783894192,-0.036542338764230506,0.002599791932505106,0.014671345636323156,0.27228940013285313,0.2843609538366712,0.3235030845334068,0.3622667336081175,0.14502106785120286,-0.07546503667807669,-0.03565292032306853,0.004930018673084704,0.01660446332775127,0.2734376723746545,0.28511211702932104,0.32569505602547427,0.36550717238048175,0.022592319870675996,-0.12100989313771536,-0.10751313470616967,-0.09847066016741786,-0.09368551774033004,0.13887015748168205,0.14365529990876985,0.1526977744475217,0.1661945328790673,0.02255588379930478,-0.1210914703514284,-0.10755062186935593,-0.09851617988485421,-0.09371324780398983,0.1388250154025994,0.14362794748346377,0.15266238946796554,0.1662032379500379,0.022592318639695685,-0.1543319210206807,-0.13327294620406485,-0.10438931494072844,-0.09362273612594228,0.13880737340533364,0.1495739522201198,0.17845758348345625,0.19951655830007203
AMZN,2023-07-01,2023-06-01,0.025467873963526566,0.005904753946018566,-0.1264239449274343,-0.1186076871556613,-0.1129403457191689,-0.10803108365752638,0.11984059154956352,0.12474985361120602,0.13041719504769844,0.13823345281947133,0.0811079667505703,-0.13767839397295975,-0.09891474489824835,-0.05977261420151274,-0.04770106049769469,0.2099169939988353,0.22198854770265333,0.26113067839938897,0.29989432747409966,0.0823306860898187,-0.13815541843946086,-0.0983433020844527,-0.05776036308829946,-0.0460859184336329,0.21074729061327027,0.22242173526793685,0.2630046742640901,0.30281679061909755,0.02288200129087349,-0.12072021171751787,-0.10722345328597219,-0.09818097874722037,-0.09339583632013256,0.13915983890187952,0.14394498132896735,0.1529874558677192,0.1664842142992648,0.022901676158981393,-0.1207456779917518,-0.10720482950967933,-0.09817038752517761,-0.09336745544431323,0.139170807762276,0.14397373984314038,0.15300818182764214,0.16654903030971452,0.022881999265491126,-0.15404224039488526,-0.13298326557826942,-0.10409963431493299,-0.09333305550014684,0.1390970540311291,0.14986363284591522,0.17874726410925168,0.19980623892586746
AMZN,2023-08-01,2023-07-01,0.0323907994336623,0.006967332146119078,-0.12536136672733378,-0.11754510895556079,-0.11187776751906839,-0.10696850545742587,0.12090316974966403,0.12581243181130655,0.13147977324779897,0.13929603101957186,0.025467873963526566,-0.1933184867600035,-0.1545548376852921,-0.11541270698855648,-0.10334115328473843,0.15427690121179155,0.1663484549156096,0.20549058561234523,0.24425423468705595,0.026409094232842815,-0.19407701029643673,-0.15426489394142856,-0.11368195494527533,-0.10200751029060877,0.1548256987562944,0.16650014341096098,0.20708308240711423,0.24689519876212168,0.02289473957990134,-0.12070747342849002,-0.10721071499694433,-0.09816824045819252,-0.0933830980311047,0.1391725771909074,0.1439577196179952,0.15300019415674704,0.16649695258829264,0.022922247917234236,-0.12072510623349895,-0.10718425775142648,-0.09814981576692476,-0.09334688368606038,0.13919137952052885,0.14399431160139323,0.153028753585895,0.16656960206796737,0.022894737505975617,-0.15402950215440075,-0.13297052733778492,-0.1040868960744485,-0.09332031725966235,0.13910979227161357,0.14987637108639973,0.17876000234973619,0.19981897716635197
AMZN,2023-09-01,2023-08-01,-0.07890726899285894,0.004268000782223274,-0.12806069809122958,-0.1202444403194566,-0.11457709888296419,-0.10952336206589507,0.11805936363034163,0.12311310044741075,0.12878044188390317,0.13659669965567606,0.0323907994336623,-0.18639556128986776,-0.14763191221515637,-0.10272952859865504,-0.08994987037467365,0.15473146924199824,0.16751112746597963,0.21241351108248097,0.25117716015719166,0.0333614862310614,-0.18712461829821816,-0.14731250194320997,-0.10129363278426524,-0.0880461523849711,0.1547691248470939,0.168016605246388,0.21403547440533283,0.25384759076034025,0.022941288892909972,-0.12066092411548139,-0.1071641656839357,-0.09812169114518389,-0.09333654871809607,0.13921912650391602,0.14400426893100382,0.15304674346975566,0.16654350190130127,0.022910024500292402,-0.12073732965044079,-0.10719648116836832,-0.0981620391838666,-0.09335910710300221,0.139179156103587,0.14398208818445138,0.15301653016895314,0.16655737865102552,0.022941287689532686,-0.1539829519708437,-0.13292397715422785,-0.10404034589089144,-0.09327376707610528,0.13915634245517064,0.1499229212699568,0.17880655253329325,0.19986552734990903
AMZN,2023-10-01,2023-09-01,0.046963447626806376,-0.0020103572967456215,-0.13433905617019848,-0.12521390470636615,-0.11857119945136453,-0.1057408042876595,0.10172008969416825,0.1145504848578733,0.12119319011287492,0.13031834157670716,-0.07890726899285894,-0.297693629716389,-0.2589299806416776,-0.21402759702517626,-0.2012479388011949,0.043433400815477016,0.05621305903945838,0.10111544265595973,0.13987909173067045,-0.0784869192308712,-0.2989730237601507,-0.2591609074051426,-0.21314203824619785,-0.1998945578469037,0.0429207193851613,0.056168199784455426,0.1021870689434002,0.14199918529840766,0.02244446665932086,-0.1211577463490705,-0.10766098791752482,-0.0973776751096944,-0.09244371176516228,0.137332645083804,0.1422666084283361,0.15254992123616656,0.16604667966771217,0.022469213650713905,-0.1211781405000193,-0.10763729201794682,-0.0973688446500503,-0.09246596806901126,0.13740439537043908,0.1423072719514781,0.15257571931937466,0.16611656780144704,0.022444466659320858,-0.15447977300105553,-0.1334207981844397,-0.10453716692110326,-0.09311972360989237,0.1380086569285341,0.14942610023974498,0.17830973150308144,0.1993687063196972
AMZN,2023-11-01,2023-10-01,0.0976782655173829,-0.0032186235763616133,-0.13554732244981446,-0.12642217098598213,-0.11977946573098053,-0.1069490705672755,0.10051182341455225,0.1133422185782573,0.11998492383325893,0.12911007529709118,0.046963447626806376,-0.17182291309672368,-0.1330592640220123,-0.08815688040551097,-0.07857703894351677,0.17250393419712953,0.1820837756591237,0.22698615927562504,0.26574980835033574,0.047995750397855946,-0.1724903541314236,-0.13267823777641544,-0.0866593686174707,-0.07707316984034823,0.17306467063606013,0.18265086941318256,0.22866973857212736,0.2684818549271348,0.022563490838774673,-0.12103872216961668,-0.107541963738071,-0.09725865093024058,-0.09232468758570846,0.1374516692632578,0.1423856326077899,0.15266894541562037,0.16616570384716597,0.022586118587006224,-0.12106123556372697,-0.1075203870816545,-0.09725193971375798,-0.09234906313271894,0.13752130030673138,0.1424241768877704,0.15269262425566696,0.16623347273773936,0.022563488724001175,-0.1543607509363752,-0.13330177611975935,-0.10441814485642295,-0.09300070154521206,0.1381276789932144,0.1495451223044253,0.17842875356776175,0.19948772838437753
AMZN,2023-12-01,2023-11-01,0.04004385139407618,0.0019274002394713983,-0.13040129863398145,-0.12009378301797274,-0.10952612144967655,-0.09861424854479951,0.1024690490237423,0.11338092192861932,0.12394858349691558,0.1342560991129242,0.0976782655173829,-0.12110809520614717,-0.060226535527661024,-0.030643856610738793,-0.024662404290953052,0.22001893532571884,0.2260003876455046,0.25558306656242696,0.31646462624091226,0.09895174554629425,-0.12153435898298529,-0.0584830294950186,-0.029009384525318878,-0.022455893069738248,0.22035938416232673,0.22691287561790738,0.25638652058760725,0.3194378500755731,0.0229263641464008,-0.12067584886199056,-0.10717909043044488,-0.09689577762261446,-0.08487731846555802,0.1307300467583596,0.14274850591541605,0.15303181872324648,0.16652857715479208,0.02290972673306727,-0.12073762741766593,-0.10719677893559346,-0.09692833156769694,-0.08491430282604223,0.13073375629217676,0.14274778503383145,0.15301623240172801,0.1665570808838004,0.022926362108086483,-0.15399787755228989,-0.13293890273567405,-0.10405527147233763,-0.09263782816112676,0.1384905523772997,0.1499079956885106,0.17879162695184705,0.19985060176846284
AMZN,2024-01-01,2023-12-01,0.021455801332457725,0.004032898481951446,-0.1282958003915014,-0.1179882847754927,-0.1074206232071965,-0.09650875030231947,0.10457454726622235,0.11548642017109936,0.12605408173939564,0.13636159735540423,0.04004385139407618,-0.17874250932945387,-0.11786094965096774,-0.08827827073404551,-0.08229681841425977,0.16238452120241212,0.16836597352219787,0.19794865243912024,0.25883021211760554,0.04103275222418455,-0.179453352305095,-0.1164020228171283,-0.08692837784742859,-0.08037488639184795,0.16244039084021702,0.16899388229579768,0.19846752726549755,0.2615188567534634,0.023008659758168466,-0.1205935532502229,-0.10709679481867722,-0.0968134820108468,-0.08479502285379034,0.1308123423701273,0.1428308015271837,0.15311411433501415,0.16661087276655975,0.023025572589208173,-0.12062178156152502,-0.10708093307945254,-0.09681248571155603,-0.08479845696990132,0.13084960214831767,0.14286363088997237,0.15313207825786893,0.1666729267399413,0.023008657658237053,-0.1539155820021393,-0.13285660718552347,-0.10397297592218707,-0.09255553261097618,0.13857284792745028,0.14999029123866117,0.17887392250199763,0.1999328973186134
AMZN,2024-02-01,2024-01-01,0.1389175127740745,0.0034222299393718045,-0.12890646893408106,-0.11859895331807234,-0.10803129174977615,-0.09711941884489911,0.10396387872364271,0.11487575162851972,0.12544341319681598,0.13575092881282458,0.021455801332457725,-0.19733055939107233,-0.1364489997125862,-0.10686632079566397,-0.10088486847587823,0.14379647114079366,0.14977792346057942,0.1793606023775018,0.2402421620559871,0.022350582206355867,-0.1981355223229237,-0.13508419283495698,-0.10561054786525727,-0.09905705640967663,0.14375822082238834,0.15031171227796897,0.17978535724766886,0.24283668673563472,0.02300122981354784,-0.12060098319484353,-0.10710422476329784,-0.09682091195546742,-0.08480245279841098,0.13080491242550665,0.14282337158256309,0.15310668439039354,0.16660344282193915,0.023025415612082496,-0.1206219385386507,-0.10708109005657823,-0.09681264268868171,-0.084798613947027,0.13084944517119199,0.14286347391284668,0.15313192128074324,0.16667276976281561,0.023001228627196373,-0.15392301103318,-0.13286403621656417,-0.10398040495322775,-0.09256296164201686,0.1385654188964096,0.14998286220762047,0.17886649347095693,0.1999254682875727
